,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
168,13796.043200016022,13795.989599943161,13644.030699968338,13644.029299974442,13643.899199962616,13643.30999994278,13923.92560005188,13923.918299913406,,13926.24279999733,,13643.184700012207,13643.30629992485,13643.305000066757,13643.307499885559,13643.306600093842,13926.24230003357,13923.930599927902,127.87509989738464,0.001399993896484375,0.05360007286071777,151.958899974823,0.0012998580932617188,0.1203000545501709,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000168,0.006700038909912109,0.058300018310546875,,0.4052000045776367,,0.13569998741149902,0.38250017166137695,127.94409990310669,
169,13796.105299949646,13795.998399972916,13645.161499977112,13645.1601998806,13644.990000009537,13643.45860004425,13923.932600021362,13923.919600009918,,13926.24279999733,,13643.341700077057,13643.456899881363,13643.45409989357,13643.45810008049,13643.457299947739,13926.24230003357,13923.936800003052,127.81430006027222,0.0013000965118408203,0.10689997673034668,150.83689999580383,0.00279998779296875,0.11239981651306152,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000169,0.009200096130371094,0.11150002479553223,,0.11310005187988281,,0.40039992332458496,0.09590005874633789,127.94379997253418,
170,13796.593199968338,13796.591300010681,13645.116800069809,13645.115400075912,13644.990000009537,13643.602799892426,13926.64829993248,13926.64660000801,,13928.817499876022,,13643.475800037384,13643.600300073624,13643.597599983215,13643.602099895477,13643.600899934769,13928.81669998169,13926.652100086212,130.05340003967285,0.001399993896484375,0.0018999576568603516,151.4744999408722,0.0027000904083251953,0.12179994583129883,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000170,0.0051000118255615234,0.007999897003173828,,0.1268000602722168,,0.11929988861083984,0.11280012130737305,130.06389999389648,
171,13796.694000005722,13796.69219994545,13645.096299886703,13645.09500002861,13644.990000009537,13643.731199979782,13925.243200063705,13925.241499900818,,13928.817499876022,,13643.617399930954,13643.729300022125,13643.727299928665,13643.730599880219,13643.729799985886,13928.81669998169,13925.251199960709,128.54749989509583,0.0012998580932617188,0.0018000602722167969,151.59590005874634,0.002000093460083008,0.10989999771118164,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000171,0.0060999393463134766,0.006000041961669922,,0.14549994468688965,,0.12940001487731934,0.1278998851776123,128.55610013008118,
172,13796.751699924469,13796.699199914932,13645.141200065613,13645.139800071716,13644.990000009537,13643.882499933243,13924.432100057602,13924.430000066757,,13926.24279999733,,13643.771399974823,13643.881000041962,13643.879999876022,13643.881999969482,13643.881299972534,13926.24230003357,13924.43650007248,127.67830014228821,0.001399993896484375,0.052500009536743164,151.55799984931946,0.0010001659393310547,0.10859990119934082,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000172,0.006400108337402344,0.056799888610839844,,0.14600014686584473,,0.13069987297058105,0.12930011749267578,127.7377998828888,
173,13796.810800075531,13796.797699928284,13645.035399913788,13645.033999919891,13644.990000009537,13644.009099960327,13924.23239994049,13924.225600004196,,13926.24279999733,,13643.895099878311,13644.006099939346,13644.003999948502,13644.008599996567,13644.007099866867,13926.24230003357,13924.23659992218,127.41479992866516,0.001399993896484375,0.013100147247314453,151.76230001449585,0.0020999908447265625,0.10890007019042969,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000173,0.005699872970581055,0.018599987030029297,,0.1547999382019043,,0.14010000228881836,0.13949990272521973,127.44339990615845,
174,13796.868700027466,13796.806699991226,13645.07609987259,13645.074699878693,13644.990000009537,13644.132899999619,13924.023499965668,13924.021699905396,,13926.24279999733,,13644.017400026321,13644.128999948502,13644.125699996948,13644.132299900055,13644.131500005722,13926.24230003357,13924.027400016785,127.15299987792969,0.001399993896484375,0.06200003623962402,151.73060011863708,0.0032999515533447266,0.10829997062683105,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000174,0.005499839782714844,0.06770014762878418,,0.15639996528625488,,0.14510011672973633,0.14010000228881836,127.22350001335144,
175,13796.92860007286,13796.824199914932,13645.014999866486,13645.013499975204,13644.990000009537,13644.274199962616,13924.535399913788,13924.533400058746,,13926.24279999733,,13644.142299890518,13644.267299890518,13644.26359987259,13644.270400047302,13644.267899990082,13926.24230003357,13924.540099859238,127.60479998588562,0.0014998912811279297,0.1044001579284668,151.80920004844666,0.0037000179290771484,0.12129998207092285,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000175,0.005800008773803711,0.10989999771118164,,0.14580011367797852,,0.14929986000061035,0.1312999725341797,127.7172999382019,
176,13796.990200042725,13796.832799911499,13645.055700063705,13645.054300069809,13644.990000009537,13644.413599967957,13925.14159989357,13925.139800071716,,13928.817499876022,,13644.29139995575,13644.411599874496,13644.409100055695,13644.412899971008,13644.411900043488,13928.81669998169,13925.21950006485,128.1496000289917,0.001399993896484375,0.15740013122558594,151.77709984779358,0.002499818801879883,0.11770009994506836,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000176,0.008100032806396484,0.16289997100830078,,0.16700005531311035,,0.14909982681274414,0.1480998992919922,128.31529998779297,
177,13797.05360007286,13796.841899871826,13646.121200084686,13646.11980009079,13646.05730009079,13644.575000047684,13924.54189991951,13924.53469991684,,13926.24279999733,,13644.436599969864,13644.571300029755,13644.569099903107,13644.573499917984,13644.57220005989,13926.24230003357,13924.546000003815,127.48109984397888,0.001399993896484375,0.2117002010345459,150.7206997871399,0.0022001266479492188,0.13249993324279785,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000177,0.0062999725341796875,0.21720004081726074,,0.17019987106323242,,0.15170001983642578,0.15540003776550293,127.70770001411438,
178,13797.114700078964,13796.856299877167,13646.079499959946,13646.078000068665,13646.05730009079,13644.730099916458,13924.329699993134,13924.327800035477,,13926.24279999733,,13644.597599983215,13644.728199958801,13644.726199865341,13644.729599952698,13644.728499889374,13926.24230003357,13924.33410000801,127.21309995651245,0.0014998912811279297,0.25840020179748535,150.77679991722107,0.002000093460083008,0.1285998821258545,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000178,0.005299806594848633,0.2625000476837158,,0.16269993782043457,,0.14390015602111816,0.14499998092651367,127.47819995880127,
179,13797.173500061035,13796.863499879837,13646.101000070572,13646.099600076675,13646.05730009079,13644.882999897003,13924.438199996948,13924.43129992485,,13926.24279999733,,13644.757999897003,13644.879499912262,13644.877899885178,13644.882499933243,13644.880100011826,13926.24230003357,13924.443000078201,127.25779986381531,0.001399993896484375,0.3100001811981201,150.76249980926514,0.001600027084350586,0.11989998817443848,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000179,0.0062999725341796875,0.31459999084472656,,0.1624000072479248,,0.16649985313415527,0.14710021018981934,127.58219981193542,
180,13930.791100025177,13930.789599895477,13930.784899950027,13930.783600091934,13930.693799972534,13929.174799919128,14204.091199874878,14204.089299917221,,14206.77480006218,,13929.05830001831,13929.168799877167,13929.166800022125,13929.173799991608,13929.171200037003,14206.774699926376,14204.095200061798,273.29819989204407,0.0012998580932617188,0.0015001296997070312,0.0046999454498291016,0.0019998550415039062,0.10850000381469727,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000180,0.004799842834472656,0.005500078201293945,,0.0940999984741211,,0.1709001064300537,0.08039999008178711,273.30629992485046,
181,13947.410700082779,13947.408999919891,13930.765399932861,13930.763999938965,13930.693799972534,13929.300800085068,14218.33679986,14218.335099935532,,14221.845099925995,,13929.183099985123,13929.299200057983,13929.297499895096,13929.300299882889,13929.299499988556,14221.844899892807,14218.34080004692,270.9243998527527,0.001399993896484375,0.0017001628875732422,16.64359998703003,0.0017001628875732422,0.11439990997314453,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000181,0.005699872970581055,0.005700111389160156,,0.06270003318786621,,0.06229996681213379,0.047499895095825195,270.9324998855591,
182,13949.216899871826,13949.21530008316,13930.745699882507,13930.744400024414,13930.693799972534,13929.494100093842,14220.74699997902,14220.745199918747,,14221.845099925995,,13929.380899906158,13929.492500066757,13929.49129986763,13929.493499994278,13929.492899894714,14221.844899892807,14220.750699996948,271.5283000469208,0.0012998580932617188,0.0015997886657714844,18.469600200653076,0.0012001991271972656,0.11039996147155762,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000182,0.00520014762878418,0.0055999755859375,,0.06309986114501953,,0.06570005416870117,0.04920005798339844,271.5364000797272,
183,13949.267199993134,13949.220299959183,13930.80579996109,13930.804499864578,13930.693799972534,13929.639899969101,14221.051300048828,14221.049299955368,,14221.845099925995,,13929.528599977493,13929.638200044632,13929.637099981308,13929.63940000534,13929.638499975204,14221.844899892807,14221.05529999733,271.7820999622345,0.0013000965118408203,0.046900033950805664,18.41449999809265,0.0011000633239746094,0.10850000381469727,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000183,0.005199909210205078,0.05080008506774902,,0.0642998218536377,,0.06790018081665039,0.0494999885559082,271.8354001045227,
184,13950.121700048447,13950.119999885559,13930.725800037384,13930.724299907684,13930.693799972534,13929.788100004196,14222.068899869919,14222.064199924469,,14224.363699913025,,13929.666800022125,13929.780600070953,13929.778800010681,13929.783799886703,13929.782099962234,14224.362799882889,14222.0734000206,271.94249987602234,0.0015001296997070312,0.0017001628875732422,19.39419984817505,0.0018000602722167969,0.1119999885559082,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000184,0.005499839782714844,0.0055999755859375,,0.0671999454498291,,0.07300019264221191,0.053099870681762695,271.95059990882874,
185,13950.173899888992,13950.125299930573,13931.848399877548,13931.846999883652,13931.785899877548,13929.919699907303,14223.791199922562,14223.789099931717,,14227.822099924088,,13929.80730009079,13929.917500019073,13929.915999889374,13929.918799877167,13929.91790008545,14227.8218998909,14223.795099973679,273.6152000427246,0.001399993896484375,0.048599958419799805,18.276900053024292,0.0015001296997070312,0.10869979858398438,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000185,0.006200075149536133,0.052500009536743164,,0.06349992752075195,,0.06599998474121094,0.04980015754699707,273.67090010643005,
186,13950.425999879837,13950.424200057983,13931.82859992981,13931.827300071716,13931.785899877548,13930.053999900818,14221.355799913406,14221.353600025177,,14224.363699913025,,13929.942899942398,13930.052299976349,13930.051199913025,13930.053400039673,13930.052599906921,14224.362799882889,14221.360100030899,270.92760014533997,0.0012998580932617188,0.0017998218536376953,18.595600128173828,0.0011000633239746094,0.10829997062683105,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000186,0.005000114440917969,0.005699872970581055,,0.07039999961853027,,0.06789994239807129,0.055299997329711914,270.93619990348816,
187,13950.476799964905,13950.42980003357,13931.936199903488,13931.934900045395,13931.785899877548,13930.19000005722,14222.574599981308,14222.572499990463,,14224.363699913025,,13930.078700065613,13930.188400030136,13930.187099933624,13930.18950009346,13930.188699960709,14224.362799882889,14222.579799890518,272.0957000255585,0.0012998580932617188,0.04699993133544922,18.493600130081177,0.0013000965118408203,0.10839986801147461,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000187,0.005700111389160156,0.05099987983703613,,0.25279998779296875,,0.0662999153137207,0.23889994621276855,272.1492998600006,
188,13950.82959985733,13950.827899932861,13931.808899879456,13931.807399988174,13931.785899877548,13930.315299987793,14221.860899925232,14221.858799934387,,14224.363699913025,,13930.203299999237,13930.31299996376,13930.311800003052,13930.314800024033,13930.313299894333,14224.362799882889,14221.86529994011,271.0292000770569,0.0014998912811279297,0.0016999244689941406,19.01900005340576,0.001199960708618164,0.10850000381469727,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000188,0.42950010299682617,0.005699872970581055,,0.07140016555786133,,0.07019996643066406,0.05709981918334961,271.0374000072479,
189,13951.304199934006,13950.832999944687,13931.868099927902,13931.866800069809,13931.785899877548,13930.45560002327,14222.87969994545,14222.87750005722,,14224.363699913025,,13930.337499856949,13930.453899860382,13930.451699972153,13930.45510005951,13930.454200029373,14224.362799882889,14222.883599996567,271.5733001232147,0.0012998580932617188,0.47119998931884766,18.964900016784668,0.002199888229370117,0.11420011520385742,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000189,0.00520014762878418,0.475100040435791,,0.07470011711120605,,0.07359981536865234,0.05989980697631836,272.05140018463135,
190,13951.355700016022,13950.83879995346,13931.91519999504,13931.913800001144,13931.785899877548,13930.588599920273,14224.412499904633,14224.410399913788,,14227.822099924088,,13930.471400022507,13930.586899995804,13930.585099935532,13930.588099956512,13930.587199926376,14227.8218998909,14224.41689991951,273.0546998977661,0.001399993896484375,0.5169000625610352,18.9235999584198,0.0018000602722167969,0.11369991302490234,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000190,0.005199909210205078,0.5213000774383545,,0.08049988746643066,,0.0793001651763916,0.06479978561401367,273.5791001319885,
191,13951.405299901962,13951.332299947739,13931.890799999237,13931.88940000534,13931.785899877548,13930.740400075912,14224.823699951172,14224.821799993515,,14227.822099924088,,13930.601199865341,13930.73860001564,13930.736200094223,13930.739899873734,13930.738899946213,14227.8218998909,14224.828199863434,273.41650009155273,0.001399993896484375,0.07299995422363281,19.441499948501587,0.002399921417236328,0.13500022888183594,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000191,0.004800081253051758,0.07690000534057617,,0.0839998722076416,,0.07710003852844238,0.06770014762878418,273.49640011787415,
192,13951.45709991455,13951.337499856949,13931.956000089645,13931.954699993134,13931.785899877548,13930.882899999619,14224.097800016403,14224.095799922943,,14227.822099924088,,13930.764800071716,13930.879400014877,13930.878200054169,13930.882099866867,13930.880500078201,14227.8218998909,14224.10220003128,272.63870000839233,0.0013000965118408203,0.11960005760192871,19.381499767303467,0.001199960708618164,0.11339998245239258,exp2,nid27639,pilot.0000,rp.session.two.jdakka.017623.0004,unit.000192,0.005399942398071289,0.12349987030029297,,0.10010004043579102,,0.07490015029907227,0.08369994163513184,272.7646999359131,
